CaptureDate,Aerolinea,Fecha,Departure,Arrive,Hora_Salida,Hora_LLegada,Price,Tipo
2023-04-19,Latam,2023-05-30,BOG,SMR,8:32 a. m.,11:35 a. m.,"364.540,00",1 parada
2023-04-19,Latam,2023-06-03,BOG,SMR,5:12 a. m.,6:47 a. m.,"281.360,00",Directo
2023-04-19,Latam,2023-06-03,BOG,SMR,9:15 a. m.,10:50 a. m.,"281.360,00",Directo
2023-04-19,Latam,2023-06-03,BOG,SMR,10:39 a. m.,12:11 p. m.,"281.360,00",Directo
2023-04-19,Latam,2023-06-03,BOG,SMR,12:50 p. m.,2:25 p. m.,"258.040,00",Directo
2023-04-19,Latam,2023-06-03,BOG,SMR,2:40 p. m.,4:12 p. m.,"258.040,00",Directo
2023-04-19,Latam,2023-06-03,BOG,SMR,5:30 p. m.,7:02 p. m.,"258.040,00",Directo
2023-04-19,Latam,2023-06-03,BOG,SMR,6:17 p. m.,7:49 p. m.,"258.040,00",Directo
2023-04-19,Latam,2023-06-03,BOG,SMR,3:44 p. m.,8:02 p. m.,"364.540,00",1 parada
2023-04-19,Latam,2023-06-03,BOG,SMR,4:30 p. m.,8:02 p. m.,"364.540,00",1 parada
2023-04-19,Latam,2023-06-03,BOG,SMR,5:14 p. m.,8:02 p. m.,"364.540,00",1 parada
2023-04-19,Latam,2023-05-06,SMR,BOG,7:22 a. m.,8:49 a. m.,"256.440,00",Directo
2023-04-19,Latam,2023-05-06,SMR,BOG,11:02 a. m.,12:29 p. m.,"256.440,00",Directo
2023-04-19,Latam,2023-05-06,SMR,BOG,11:37 a. m.,1:04 p. m.,"295.110,00",Directo
2023-04-19,Latam,2023-05-06,SMR,BOG,1:04 p. m.,2:31 p. m.,"295.110,00",Directo
2023-04-19,Latam,2023-05-06,SMR,BOG,4:44 p. m.,6:11 p. m.,"279.760,00",Directo
2023-04-19,Latam,2023-05-06,SMR,BOG,7:43 p. m.,9:10 p. m.,"279.760,00",Directo
2023-04-19,Latam,2023-05-06,SMR,BOG,9:02 p. m.,10:29 p. m.,"256.440,00",Directo
2023-04-19,Latam,2023-05-06,SMR,BOG,8:34 p. m.,11:29 p. m.,"362.940,00",1 parada
2023-04-19,Latam,2023-05-24,SMR,BOG,7:26 a. m.,8:53 a. m.,"256.440,00",Directo
2023-04-19,Latam,2023-05-24,SMR,BOG,8:02 a. m.,9:29 a. m.,"256.440,00",Directo
2023-04-19,Latam,2023-05-24,SMR,BOG,12:33 p. m.,2:00 p. m.,"256.440,00",Directo
2023-04-19,Latam,2023-05-24,SMR,BOG,2:03 p. m.,3:30 p. m.,"295.110,00",Directo
2023-04-19,Latam,2023-05-24,SMR,BOG,5:58 p. m.,7:25 p. m.,"279.760,00",Directo
2023-04-19,Latam,2023-05-24,SMR,BOG,8:03 p. m.,9:30 p. m.,"256.440,00",Directo*
2023-04-19,Latam,2023-05-24,SMR,BOG,10:17 p. m.,11:44 p. m.,"256.440,00",Directo
2023-04-19,Latam,2023-05-24,SMR,BOG,5:55 p. m.,8:30 p. m.,"362.940,00",1 parada
2023-04-19,Latam,2023-05-24,SMR,BOG,5:55 p. m.,10:44 p. m.,"362.940,00",1 parada
2023-04-19,Latam,2023-05-24,SMR,BOG,5:55 p. m.,11:14 p. m.,"362.940,00",1 parada
2023-04-22,Latam,2023-06-10,BOG,SMR,5:12 a. m.,6:47 a. m.,"336.100,00",Directo
2023-04-22,Latam,2023-06-10,BOG,SMR,9:15 a. m.,10:50 a. m.,"453.560,00",Directo
2023-04-22,Latam,2023-06-10,BOG,SMR,10:39 a. m.,12:11 p. m.,"336.100,00",Directo
2023-04-22,Latam,2023-06-10,BOG,SMR,12:50 p. m.,2:25 p. m.,"336.100,00",Directo
2023-04-22,Latam,2023-06-10,BOG,SMR,2:40 p. m.,4:12 p. m.,"315.750,00",Directo
2023-04-22,Latam,2023-06-10,BOG,SMR,5:30 p. m.,7:02 p. m.,"258.040,00",Directo
2023-04-22,Latam,2023-06-10,BOG,SMR,6:17 p. m.,7:49 p. m.,"258.040,00",Directo
2023-04-22,Latam,2023-06-10,BOG,SMR,3:44 p. m.,8:02 p. m.,"435.110,00",1 parada
2023-04-22,Latam,2023-06-10,BOG,SMR,4:30 p. m.,8:02 p. m.,"435.110,00",1 parada
2023-04-22,Latam,2023-06-10,BOG,SMR,5:14 p. m.,8:02 p. m.,"435.110,00",1 parada
2023-04-22,Latam,2023-06-04,SMR,BOG,7:18 a. m.,8:45 a. m.,"256.440,00",Directo
2023-04-22,Latam,2023-06-04,SMR,BOG,10:41 a. m.,12:08 p. m.,"256.440,00",Directo
2023-04-22,Latam,2023-06-04,SMR,BOG,11:26 a. m.,12:53 p. m.,"256.440,00",Directo
2023-04-22,Latam,2023-06-04,SMR,BOG,2:45 p. m.,4:12 p. m.,"314.150,00",Directo
2023-04-22,Latam,2023-06-04,SMR,BOG,4:51 p. m.,6:18 p. m.,"314.150,00",Directo
2023-04-22,Latam,2023-06-04,SMR,BOG,8:33 p. m.,10:00 p. m.,"314.150,00",Directo
2023-04-22,Latam,2023-06-04,SMR,BOG,1:57 p. m.,5:59 p. m.,"555.130,00",1 parada
2023-04-22,Latam,2023-06-04,SMR,BOG,1:57 p. m.,9:21 p. m.,"475.400,00",1 parada
2023-04-22,Latam,2023-06-04,SMR,BOG,8:35 p. m.,11:42 p. m.,"433.510,00",1 parada
2023-04-22,Latam,2023-06-04,SMR,BOG,1:57 p. m.,10:00 p. m.,"583.810,00",2 paradas
2023-04-22,Latam,2023-06-04,SMR,BOG,8:35 p. m.,"5:17 a. m.
+1","594.160,00",2 paradas
2023-04-22,Latam,2023-06-08,SMR,BOG,7:17 a. m.,8:44 a. m.,"256.440,00",Directo
2023-04-22,Latam,2023-06-08,SMR,BOG,7:57 a. m.,9:24 a. m.,"256.440,00",Directo
2023-04-22,Latam,2023-06-08,SMR,BOG,12:02 p. m.,1:29 p. m.,"256.440,00",Directo
2023-04-22,Latam,2023-06-08,SMR,BOG,4:09 p. m.,5:36 p. m.,"256.440,00",Directo
2023-04-22,Latam,2023-06-08,SMR,BOG,6:23 p. m.,7:50 p. m.,"256.440,00",Directo
2023-04-22,Latam,2023-06-08,SMR,BOG,8:42 p. m.,10:09 p. m.,"256.440,00",Directo
2023-04-22,Latam,2023-06-08,SMR,BOG,11:27 a. m.,2:44 p. m.,"362.940,00",1 parada
2023-04-22,Latam,2023-06-08,SMR,BOG,11:27 a. m.,5:00 p. m.,"362.940,00",1 parada
2023-04-22,Latam,2023-06-08,SMR,BOG,6:16 p. m.,9:30 p. m.,"362.940,00",1 parada
2023-04-22,Latam,2023-06-08,SMR,BOG,6:16 p. m.,10:00 p. m.,"362.940,00",1 parada
2023-04-22,Latam,2023-06-08,SMR,BOG,6:16 p. m.,10:26 p. m.,"362.940,00",1 parada
2023-04-22,Latam,2023-06-08,SMR,BOG,11:27 a. m.,5:19 p. m.,"552.990,00",2 paradas
2023-04-18,Wingo,2023-04-19,BOG,MDE,Salida 06:15 AM,Llegada 07:13 AM,"$204,595 COP",Directo
2023-04-18,Wingo,2023-04-19,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$237,915 COP",Directo
2023-04-18,Wingo,2023-04-19,BOG,MDE,Salida 07:53 PM,Llegada 08:51 PM,"$237,915 COP",Directo
2023-04-18,Wingo,2023-04-19,BOG,MDE,Salida 09:00 PM,Llegada 09:58 PM,"$204,595 COP",Directo
2023-04-18,Wingo,2023-04-21,BOG,MDE,Salida 06:00 AM,Llegada 06:58 AM,"$304,555 COP",Directo
2023-04-18,Wingo,2023-04-21,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$304,555 COP",Directo
2023-04-18,Wingo,2023-04-21,BOG,MDE,Salida 05:44 PM,Llegada 06:42 PM,"$337,875 COP",Directo
2023-04-18,Wingo,2023-04-21,BOG,MDE,Salida 08:55 PM,Llegada 09:53 PM,"$371,195 COP",Directo
2023-04-18,Wingo,2023-04-23,BOG,MDE,Salida 06:00 AM,Llegada 06:58 AM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-04-23,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-04-23,BOG,MDE,Salida 05:49 PM,Llegada 06:47 PM,"$237,915 COP",Directo
2023-04-18,Wingo,2023-04-23,BOG,MDE,Salida 08:54 PM,Llegada 09:52 PM,"$187,935 COP",Directo
2023-04-18,Wingo,2023-04-23,BOG,MDE,Salida 09:20 PM,Llegada 10:18 PM,"$172,100 COP",Directo
2023-04-18,Wingo,2023-04-25,BOG,MDE,Salida 06:00 AM,Llegada 06:58 AM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-04-25,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$154,615 COP",Directo
2023-04-18,Wingo,2023-04-25,BOG,MDE,Salida 05:44 PM,Llegada 06:42 PM,"$154,615 COP",Directo
2023-04-18,Wingo,2023-04-25,BOG,MDE,Salida 09:04 PM,Llegada 10:02 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-04-27,BOG,MDE,Salida 05:02 AM,Llegada 06:00 AM,"$172,100 COP",Directo
2023-04-18,Wingo,2023-04-27,BOG,MDE,Salida 07:54 AM,Llegada 08:52 AM,"$187,935 COP",Directo
2023-04-18,Wingo,2023-04-27,BOG,MDE,Salida 05:15 PM,Llegada 06:13 PM,"$304,555 COP",Directo
2023-04-18,Wingo,2023-04-27,BOG,MDE,Salida 09:42 PM,Llegada 10:40 PM,"$237,915 COP",Directo
2023-04-18,Wingo,2023-04-29,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$237,915 COP",Directo
2023-04-18,Wingo,2023-04-29,BOG,MDE,Salida 03:50 PM,Llegada 04:48 PM,"$221,255 COP",Directo
2023-04-18,Wingo,2023-04-29,BOG,MDE,Salida 07:55 PM,Llegada 08:53 PM,"$172,100 COP",Directo
2023-04-18,Wingo,2023-05-01,BOG,MDE,Salida 05:07 AM,Llegada 06:05 AM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-01,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$187,935 COP",Directo
2023-04-18,Wingo,2023-05-01,BOG,MDE,Salida 01:18 PM,Llegada 02:16 PM,"$221,255 COP",Directo
2023-04-18,Wingo,2023-05-01,BOG,MDE,Salida 08:57 PM,Llegada 09:55 PM,"$271,235 COP",Directo
2023-04-18,Wingo,2023-05-03,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$204,595 COP",Directo
2023-04-18,Wingo,2023-05-03,BOG,MDE,Salida 04:50 PM,Llegada 05:48 PM,"$172,100 COP",Directo
2023-04-18,Wingo,2023-05-03,BOG,MDE,Salida 08:00 PM,Llegada 08:58 PM,"$154,615 COP",Directo
2023-04-18,Wingo,2023-05-05,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$271,235 COP",Directo
2023-04-18,Wingo,2023-05-05,BOG,MDE,Salida 05:44 PM,Llegada 06:42 PM,"$187,935 COP",Directo
2023-04-18,Wingo,2023-05-05,BOG,MDE,Salida 09:04 PM,Llegada 10:02 PM,"$204,595 COP",Directo
2023-04-18,Wingo,2023-05-05,BOG,MDE,Salida 10:10 PM,Llegada 11:08 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-07,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-07,BOG,MDE,Salida 05:49 PM,Llegada 06:47 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-07,BOG,MDE,Salida 08:01 PM,Llegada 08:59 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-07,BOG,MDE,Salida 09:04 PM,Llegada 10:02 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-09,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$154,615 COP",Directo
2023-04-18,Wingo,2023-05-09,BOG,MDE,Salida 05:24 PM,Llegada 06:22 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-09,BOG,MDE,Salida 09:04 PM,Llegada 10:02 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-11,BOG,MDE,Salida 07:54 AM,Llegada 08:52 AM,"$187,935 COP",Directo
2023-04-18,Wingo,2023-05-11,BOG,MDE,Salida 11:04 AM,Llegada 12:02 PM,"$204,595 COP",Directo
2023-04-18,Wingo,2023-05-11,BOG,MDE,Salida 09:04 PM,Llegada 10:02 PM,"$237,915 COP",Directo
2023-04-18,Wingo,2023-05-13,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$271,235 COP",Directo
2023-04-18,Wingo,2023-05-13,BOG,MDE,Salida 05:48 PM,Llegada 06:46 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-13,BOG,MDE,Salida 07:55 PM,Llegada 08:53 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-15,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$172,100 COP",Directo
2023-04-18,Wingo,2023-05-15,BOG,MDE,Salida 09:04 PM,Llegada 10:02 PM,"$154,615 COP",Directo
2023-04-18,Wingo,2023-05-15,BOG,MDE,Salida 09:07 PM,Llegada 10:05 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-17,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-17,BOG,MDE,Salida 05:30 PM,Llegada 06:28 PM,"$172,100 COP",Directo
2023-04-18,Wingo,2023-05-17,BOG,MDE,Salida 08:20 PM,Llegada 09:18 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-19,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$187,935 COP",Directo
2023-04-18,Wingo,2023-05-19,BOG,MDE,Salida 06:00 PM,Llegada 06:58 PM,"$187,935 COP",Directo
2023-04-18,Wingo,2023-05-19,BOG,MDE,Salida 06:00 PM,Llegada 06:58 PM,"$172,100 COP",Directo
2023-04-18,Wingo,2023-05-19,BOG,MDE,Salida 07:00 PM,Llegada 07:58 PM,"$154,615 COP",Directo
2023-04-18,Wingo,2023-05-21,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$154,615 COP",Directo
2023-04-18,Wingo,2023-05-21,BOG,MDE,Salida 05:49 PM,Llegada 06:47 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-21,BOG,MDE,Salida 08:54 PM,Llegada 09:52 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-21,BOG,MDE,Salida 09:00 PM,Llegada 09:58 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-25,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-25,BOG,MDE,Salida 08:40 PM,Llegada 09:38 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-25,BOG,MDE,Salida 08:43 PM,Llegada 09:41 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-27,BOG,MDE,Salida 06:54 AM,Llegada 07:52 AM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-27,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-27,BOG,MDE,Salida 07:35 PM,Llegada 08:33 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-31,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-31,BOG,MDE,Salida 05:30 PM,Llegada 06:28 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-05-31,BOG,MDE,Salida 09:00 PM,Llegada 09:58 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-06-04,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-06-04,BOG,MDE,Salida 08:54 PM,Llegada 09:52 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-06-04,BOG,MDE,Salida 09:00 PM,Llegada 09:58 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-06-08,BOG,MDE,Salida 08:00 AM,Llegada 08:58 AM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-06-08,BOG,MDE,Salida 08:40 PM,Llegada 09:38 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-06-08,BOG,MDE,Salida 09:00 PM,Llegada 09:58 PM,"$144,000 COP",Directo
2023-04-18,Wingo,2023-04-21,MDE,BOG,Salida 06:00 AM,Llegada 06:52 AM,"$155,315 COP",Directo
2023-04-18,Wingo,2023-04-21,MDE,BOG,Salida 07:58 AM,Llegada 08:50 AM,"$172,800 COP",Directo
2023-04-18,Wingo,2023-04-21,MDE,BOG,Salida 04:12 PM,Llegada 05:04 PM,"$221,955 COP",Directo
2023-04-18,Wingo,2023-04-21,MDE,BOG,Salida 07:22 PM,Llegada 08:14 PM,"$305,255 COP",Directo
2023-04-18,Wingo,2023-04-21,MDE,BOG,Salida 10:38 PM,Llegada 11:30 PM,"$155,315 COP",Directo
2023-04-18,Wingo,2023-04-23,MDE,BOG,Salida 06:00 AM,Llegada 06:52 AM,"$205,295 COP",Directo
2023-04-18,Wingo,2023-04-23,MDE,BOG,Salida 07:58 AM,Llegada 08:50 AM,"$172,800 COP",Directo
2023-04-18,Wingo,2023-04-23,MDE,BOG,Salida 07:22 PM,Llegada 08:14 PM,"$440,915 COP",Directo
2023-04-18,Wingo,2023-04-23,MDE,BOG,Salida 08:27 PM,Llegada 09:19 PM,"$338,575 COP",Directo
2023-04-18,Wingo,2023-04-23,MDE,BOG,Salida 10:58 PM,Llegada 11:50 PM,"$338,575 COP",Directo
2023-04-18,Wingo,2023-05-01,MDE,BOG,Salida 06:00 AM,Llegada 06:52 AM,"$188,635 COP",Directo
2023-04-18,Wingo,2023-05-01,MDE,BOG,Salida 06:45 AM,Llegada 07:37 AM,"$172,800 COP",Directo
2023-04-18,Wingo,2023-05-01,MDE,BOG,Salida 02:56 PM,Llegada 03:48 PM,"$238,615 COP",Directo
2023-04-18,Wingo,2023-05-01,MDE,BOG,Salida 10:35 PM,Llegada 11:27 PM,"$271,935 COP",Directo
2023-04-18,Wingo,2023-05-05,MDE,BOG,Salida 06:00 AM,Llegada 06:52 AM,"$155,315 COP",Directo
2023-04-18,Wingo,2023-05-05,MDE,BOG,Salida 04:12 PM,Llegada 05:04 PM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-05-05,MDE,BOG,Salida 07:22 PM,Llegada 08:14 PM,"$172,800 COP",Directo
2023-04-18,Wingo,2023-05-05,MDE,BOG,Salida 08:38 PM,Llegada 09:30 PM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-05-09,MDE,BOG,Salida 06:00 AM,Llegada 06:52 AM,"$155,315 COP",Directo
2023-04-18,Wingo,2023-05-09,MDE,BOG,Salida 03:32 PM,Llegada 04:24 PM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-05-09,MDE,BOG,Salida 07:29 PM,Llegada 08:21 PM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-05-11,MDE,BOG,Salida 09:32 AM,Llegada 10:24 AM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-05-11,MDE,BOG,Salida 12:42 PM,Llegada 01:34 PM,"$155,315 COP",Directo
2023-04-18,Wingo,2023-05-11,MDE,BOG,Salida 07:22 PM,Llegada 08:14 PM,"$188,635 COP",Directo
2023-04-18,Wingo,2023-05-17,MDE,BOG,Salida 06:00 AM,Llegada 06:52 AM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-05-17,MDE,BOG,Salida 07:08 PM,Llegada 08:00 PM,"$155,315 COP",Directo
2023-04-18,Wingo,2023-05-17,MDE,BOG,Salida 09:58 PM,Llegada 10:50 PM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-05-23,MDE,BOG,Salida 09:38 AM,Llegada 10:30 AM,"$172,800 COP",Directo
2023-04-18,Wingo,2023-05-23,MDE,BOG,Salida 07:27 PM,Llegada 08:19 PM,"$155,315 COP",Directo
2023-04-18,Wingo,2023-05-23,MDE,BOG,Salida 07:44 PM,Llegada 08:36 PM,"$172,800 COP",Directo
2023-04-18,Wingo,2023-05-25,MDE,BOG,Salida 09:38 AM,Llegada 10:30 AM,"$155,315 COP",Directo
2023-04-18,Wingo,2023-05-25,MDE,BOG,Salida 07:08 PM,Llegada 08:00 PM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-05-25,MDE,BOG,Salida 10:21 PM,Llegada 11:13 PM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-05-29,MDE,BOG,Salida 06:00 AM,Llegada 06:52 AM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-05-29,MDE,BOG,Salida 08:23 AM,Llegada 09:15 AM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-05-29,MDE,BOG,Salida 03:01 PM,Llegada 03:53 PM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-05-29,MDE,BOG,Salida 07:08 PM,Llegada 08:00 PM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-05-31,MDE,BOG,Salida 06:00 AM,Llegada 06:52 AM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-05-31,MDE,BOG,Salida 07:08 PM,Llegada 08:00 PM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-05-31,MDE,BOG,Salida 10:38 PM,Llegada 11:30 PM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-06-06,MDE,BOG,Salida 09:38 AM,Llegada 10:30 AM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-06-06,MDE,BOG,Salida 07:44 PM,Llegada 08:36 PM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-06-06,MDE,BOG,Salida 09:38 PM,Llegada 10:30 PM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-06-12,MDE,BOG,Salida 06:00 AM,Llegada 06:52 AM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-06-12,MDE,BOG,Salida 07:08 PM,Llegada 08:00 PM,"$221,955 COP",Directo
2023-04-18,Wingo,2023-06-14,MDE,BOG,Salida 06:00 AM,Llegada 06:52 AM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-06-14,MDE,BOG,Salida 07:02 PM,Llegada 07:54 PM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-06-14,MDE,BOG,Salida 07:08 PM,Llegada 08:00 PM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-06-16,MDE,BOG,Salida 06:00 AM,Llegada 06:52 AM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-06-16,MDE,BOG,Salida 03:01 PM,Llegada 03:53 PM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-06-16,MDE,BOG,Salida 07:31 PM,Llegada 08:23 PM,"$144,700 COP",Directo
2023-04-18,Wingo,2023-06-16,MDE,BOG,Salida 10:19 PM,Llegada 11:11 PM,"$144,700 COP",Directo
2023-04-22,,2023-04-23,BOG,SMR,Salida 08:16 AM,Llegada 09:48 AM,"$228,000 COP",Directo
2023-04-22,,2023-04-23,BOG,SMR,Salida 10:38 AM,Llegada 12:10 PM,"$244,523 COP",Directo
2023-04-22,,2023-04-23,BOG,SMR,Salida 03:08 PM,Llegada 04:40 PM,"$228,000 COP",Directo
2023-04-22,,2023-04-25,BOG,SMR,Salida 11:29 AM,Llegada 01:01 PM,"$278,523 COP",Directo
2023-04-22,,2023-05-07,BOG,SMR,Salida 08:16 AM,Llegada 09:48 AM,"$228,000 COP",Directo
2023-04-22,,2023-05-07,BOG,SMR,Salida 10:24 AM,Llegada 11:56 AM,"$228,000 COP",Directo
2023-04-22,,2023-05-07,BOG,SMR,Salida 03:08 PM,Llegada 04:40 PM,"$228,000 COP",Directo
2023-04-22,,2023-05-17,BOG,SMR,Salida 12:24 PM,Llegada 01:56 PM,"$228,000 COP",Directo
2023-04-25,Latam,2023-04-26,BOG,CTG,4:30 a. m.,6:03 a. m.,"265.540,00",Directo
2023-04-25,Latam,2023-04-26,BOG,CTG,5:00 a. m.,6:33 a. m.,"265.540,00",Directo
2023-04-25,Latam,2023-04-26,BOG,CTG,5:44 a. m.,7:17 a. m.,"433.330,00",Directo
2023-04-25,Latam,2023-04-26,BOG,CTG,8:15 a. m.,9:48 a. m.,"391.680,00",Directo
2023-04-25,Latam,2023-04-26,BOG,CTG,10:30 a. m.,12:03 p. m.,"367.880,00",Directo
2023-04-25,Latam,2023-04-26,BOG,CTG,11:14 a. m.,12:43 p. m.,"340.510,00",Directo
2023-04-25,Latam,2023-04-26,BOG,CTG,12:02 p. m.,1:31 p. m.,"340.510,00",Directo
2023-04-25,Latam,2023-04-26,BOG,CTG,12:44 p. m.,2:13 p. m.,"340.510,00",Directo
2023-04-25,Latam,2023-04-26,BOG,CTG,1:57 p. m.,3:26 p. m.,"340.510,00",Directo
2023-04-25,Latam,2023-04-26,BOG,CTG,3:30 p. m.,4:59 p. m.,"340.510,00",Directo
2023-04-25,Latam,2023-04-26,BOG,CTG,4:55 p. m.,6:24 p. m.,"340.510,00",Directo
2023-04-25,Latam,2023-04-26,BOG,CTG,6:56 p. m.,8:25 p. m.,"340.510,00",Directo
2023-04-25,Latam,2023-04-26,BOG,CTG,8:14 p. m.,9:43 p. m.,"340.510,00",Directo
2023-04-25,Latam,2023-04-26,BOG,CTG,6:00 a. m.,10:33 a. m.,"510.790,00",1 parada
2023-04-25,Latam,2023-04-26,BOG,CTG,6:38 a. m.,10:33 a. m.,"486.640,00",1 parada
2023-04-25,Latam,2023-04-26,BOG,CTG,7:14 a. m.,10:33 a. m.,"510.790,00",1 parada
2023-04-25,Latam,2023-04-26,BOG,CTG,4:45 p. m.,10:27 p. m.,"986.910,00",1 parada
2023-04-25,Latam,2023-04-26,BOG,CTG,5:30 p. m.,10:27 p. m.,"986.910,00",1 parada
2023-04-25,Latam,2023-04-26,BOG,CTG,6:44 p. m.,10:27 p. m.,"986.910,00",1 parada
2023-04-25,Latam,2023-04-28,BOG,CTG,4:02 a. m.,5:31 a. m.,"391.680,00",Directo
2023-04-25,Latam,2023-04-28,BOG,CTG,4:45 a. m.,6:18 a. m.,"391.680,00",Directo
2023-04-25,Latam,2023-04-28,BOG,CTG,5:44 a. m.,7:17 a. m.,"391.680,00",Directo
2023-04-25,Latam,2023-04-28,BOG,CTG,6:29 a. m.,8:02 a. m.,"517.820,00",Directo
2023-04-25,Latam,2023-04-28,BOG,CTG,8:48 a. m.,10:21 a. m.,"517.820,00",Directo
2023-04-25,Latam,2023-04-28,BOG,CTG,10:45 a. m.,12:18 p. m.,"453.080,00",Directo
2023-04-25,Latam,2023-04-28,BOG,CTG,12:10 p. m.,1:39 p. m.,"476.170,00",Directo
2023-04-25,Latam,2023-04-28,BOG,CTG,1:30 p. m.,2:59 p. m.,"391.680,00",Directo
2023-04-25,Latam,2023-04-28,BOG,CTG,2:38 p. m.,4:07 p. m.,"391.680,00",Directo
2023-04-25,Latam,2023-04-28,BOG,CTG,3:15 p. m.,4:44 p. m.,"391.680,00",Directo
2023-04-25,Latam,2023-04-28,BOG,CTG,5:06 p. m.,6:35 p. m.,"391.680,00",Directo
2023-04-25,Latam,2023-04-28,BOG,CTG,7:14 p. m.,8:43 p. m.,"391.680,00",Directo
2023-04-25,Latam,2023-04-28,BOG,CTG,7:40 p. m.,9:09 p. m.,"391.680,00",Directo
2023-04-25,Latam,2023-04-28,BOG,CTG,9:19 p. m.,10:52 p. m.,"367.880,00",Directo
2023-04-25,Latam,2023-04-28,BOG,CTG,3:00 p. m.,7:13 p. m.,"986.910,00",1 parada
